id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
restart_4179,The Restart Project,NOR,English,Tablet,Apple,iPad,????,Repairable,Restarters Oslo,2017-01-28,Blurry screen
restart_4180,The Restart Project,NOR,English,Misc,Unknown,Unknown,????,Repairable,Restarters Oslo,2017-01-28,"Brand uncertain, possibly ""Watch"""
restart_4181,The Restart Project,NOR,English,Kettle,Unknown,Unknown,????,End of life,Restarters Oslo,2017-01-28,
restart_4182,The Restart Project,NOR,English,Portable radio,Unknown,Unknown,????,Fixed,Restarters Oslo,2017-01-28,Needs to switch to Dab
restart_4183,The Restart Project,NOR,English,Small kitchen item,Unknown,Unknown,????,Fixed,Restarters Oslo,2017-01-28,Portable freezer - Fuse broken
restart_4184,The Restart Project,GBR,English,Power tool,Bosch,Unknown,????,End of life,Sponsored events,2017-04-22,Strimmer - Broken switch. Impossible to dismantle despite loads of work
restart_4185,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Table Lamp - break in lead fixed
restart_4186,The Restart Project,GBR,English,Kettle,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,Very old and leaking. Advised unsafe and how to recycle
restart_4187,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,"Iron - very old, leaking. Advised unsafe, how and where to recycle"
restart_4188,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,DVD Player - rejecting DVDs
restart_4189,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,"Not working, many possible problems. Fixed with change of plug"
restart_4190,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,Possible capacitor problems. Fixable with parts
restart_4191,The Restart Project,GBR,English,Vacuum,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,"3.6v Hoover. Charger plug issue - needs new battery, charger, and resistor. Client to decide whether this is economical for her."
restart_4192,The Restart Project,GBR,English,Fan,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Fan Heater - poor wiring. Wiring and switch repaired
restart_4193,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Hand blender - Axle needs cleaning and gluing. Cleaned and glued.
restart_4194,The Restart Project,GBR,English,Portable radio,John Lewis,Unknown,????,Repairable,Sponsored events,2017-04-22,DAB Radio - mini-USB power socket loose. Out of guarantee but advised to contact John Lewis (2nd radio with same fault). A used good replacement USB board needed
restart_4195,The Restart Project,GBR,English,Decorative or safety lights,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,"Christmas tree lights - poor 12v socket and insulation needs fixing. Needs new 12v DC socket and cover for transformer. Advised to remove plug until repairs done. Mapiln advised for parts, next Restart party for repairs"
restart_4196,The Restart Project,GBR,English,Kettle,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,Not working - element gone
restart_4197,The Restart Project,GBR,English,Tablet,ASUS,Unknown,????,Repairable,Sponsored events,2017-04-22,"No power - checks done. Battery in Deep Sleep state. Restarter offered to take and fix, likely to be repairable"
restart_4198,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,DVD player - won't eject. DVD drive fixed
restart_4199,The Restart Project,GBR,English,Hair & Beauty item,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,"Hair Straightener. Bad connection, cannot repair as impossible to dismantle"
restart_4200,The Restart Project,GBR,English,Mobile,LG,X3,????,End of life,Sponsored events,2017-04-22,No sound. Speaker tested and dead. Parts not available. Works via bluetooth/headphones. Customer likely to replace phone
restart_4201,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,"Microwave - keypad not working. New keypad needed, customer will try to source new part and return to future restart party for fix"
restart_4202,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,Won't stay down. Tested - element gone.
restart_4203,The Restart Project,GBR,English,Hi-Fi separates,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,"Vintage record player - amp tested good, new cartridge needed. Customer will source part and replace"
restart_4205,The Restart Project,GBR,English,Hi-Fi separates,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,"No sound. Tested, speaker faulty. Replacement sourced on ebay, person may return"
restart_4206,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,"Broken screen, graphics faulty. Client to source part, find out if repairable, potentially return"
restart_4207,The Restart Project,GBR,English,Mobile,Microsoft,Unknown,????,Repairable,Sponsored events,2017-04-22,"Broken screen. Client to find out if repairable and find part, potentially return"
restart_4208,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,"Wrongly wired, fixed"
restart_4209,The Restart Project,GBR,English,DLSR / Video Camera,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,"Camcorder - rejecting tapes. Seen late in session, recommended cleaning recording heads before dismantling"
restart_4210,The Restart Project,GBR,English,Flat screen,Tesco,Unknown,????,Repairable,Sponsored events,2017-04-22,"Tested, needs capacitors. Details provided, people will return with parts on future visit"
restart_4211,The Restart Project,GBR,English,Vacuum,VAX,Unknown,????,End of life,Sponsored events,2017-04-22,Not working - seen late in session. Unable to complete repair in session
restart_4212,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Not working- fixed with replacement fuse
restart_4214,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Electric blanket - inline switch broken. Repaired
restart_4215,The Restart Project,GBR,English,Laptop,ASUS,Unknown,????,Repairable,Sponsored events,2017-04-22,"Screen broken, mouse pad not working. Restarter saw late, Advised on screen repair."
restart_4216,The Restart Project,GBR,English,Fan,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,"Large kitchen ducting extractor. Not working, will return next time with more time"
restart_4217,The Restart Project,GBR,English,Laptop,Lenovo,ThinkPad,????,Fixed,Sponsored events,2017-04-22,"Notebook. Restarter loaded lightweight linux, works now, but slowly."
restart_4218,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Broken bulb holder. Replaced
restart_4219,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,"Bulb holder loose, tightnened"
restart_4220,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Baby Monitor - DC lead showing. Repaired with sugru
restart_4221,The Restart Project,GBR,English,Flat screen,Unknown,Unknown,????,Repairable,Sponsored events,2017-04-22,TV not working. Faulty inverter board diagnosed. Person will try to source part online and return next session
restart_4222,The Restart Project,GBR,English,Hi-Fi separates,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Record Player - two faulty transformers. Competent client will source new parts and fit.
restart_4223,The Restart Project,GBR,English,Digital Compact Camera,Casio,Unknown,????,End of life,Sponsored events,2017-04-22,Zoom lens damaged - mechanism damaged on visual inspection
restart_4224,The Restart Project,GBR,English,Hair & Beauty item,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,Hair Straightener - no access to repair internally
restart_4225,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,End of life,Sponsored events,2017-04-22,"Hand mixer (very old) - gearing stripped, repair is non viable"
restart_4226,The Restart Project,GBR,English,Toy,Unknown,Unknown,????,Fixed,Sponsored events,2017-04-22,Remote control Hover toy/Drone. No power. Showed how to remove rechargeable battery and charge from USB socket
restart_4227,The Restart Project,GBR,English,Portable radio,Pure,Unknown,????,Repairable,Leicester Fixers,2017-05-06,
restart_4228,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,Fixed,Leicester Fixers,2017-05-06,whizzer
restart_4229,The Restart Project,GBR,English,Laptop,Acer,Unknown,????,Fixed,Leicester Fixers,2017-05-06,software issue
restart_4230,The Restart Project,GBR,English,Digital Compact Camera,Unknown,Unknown,????,End of life,Leicester Fixers,2017-05-06,
restart_4231,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,Fixed,Leicester Fixers,2017-05-06,blender
restart_4232,The Restart Project,GBR,English,Hi-Fi separates,Unknown,Unknown,????,Fixed,Leicester Fixers,2017-05-06,speaker
restart_4234,The Restart Project,GBR,English,Laptop,Dell,Unknown,????,Repairable,Leicester Fixers,2017-05-06,
restart_4235,The Restart Project,NOR,English,Headphones,Marshall,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Jack broken
restart_4236,The Restart Project,NOR,English,Mobile,Sony,Xperia 22,????,Fixed,Restarters Oslo,2017-05-06,Simcard reader broken
restart_4237,The Restart Project,NOR,English,Mobile,Sony,Xperia 22,????,Fixed,Restarters Oslo,2017-05-06,Screen change
restart_4238,The Restart Project,NOR,English,Musical instrument,Keely,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Effect pedal - sound disappears
restart_4239,The Restart Project,NOR,English,PC Accessory,Apple,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Charger does not charge
restart_4240,The Restart Project,NOR,English,PC Accessory,WD,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Hard disc does not start
restart_4241,The Restart Project,NOR,English,Musical instrument,Keely,Unknown,????,End of life,Restarters Oslo,2017-05-06,Effect pedal - sound disappears
restart_4242,The Restart Project,NOR,English,Laptop,Apple,MacBook Pro,????,Fixed,Restarters Oslo,2017-05-06,
restart_4243,The Restart Project,NOR,English,Portable radio,Tivoli Audio,PAL,????,Fixed,Restarters Oslo,2017-05-06,Broken connection
restart_4244,The Restart Project,NOR,English,Projector,Philips,Unknown,????,Repairable,Restarters Oslo,2017-05-06,DVD player - No signal
restart_4245,The Restart Project,NOR,English,Portable radio,Zenith,Unknown,????,End of life,Restarters Oslo,2017-05-06,
restart_4246,The Restart Project,NOR,English,Laptop,ASUS,4-5 years,????,Repairable,Restarters Oslo,2017-05-06,Bad connection with charger
restart_4247,The Restart Project,NOR,English,Laptop,HP,Unknown,????,Fixed,Restarters Oslo,2017-05-06,slow
restart_4248,The Restart Project,NOR,English,Mobile,Apple,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Does not give a sound
restart_4249,The Restart Project,NOR,English,PC Accessory,Apple,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Charger is broken
restart_4250,The Restart Project,NOR,English,Mobile,Apple,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Change screen
restart_4251,The Restart Project,NOR,English,Digital Compact Camera,Casio,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Objective and zoom faulty
restart_4252,The Restart Project,NOR,English,Hi-Fi separates,Bose,Unknown,????,End of life,Restarters Oslo,2017-05-06,No sound
restart_4253,The Restart Project,NOR,English,Small kitchen item,Wilfa,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Breadmachine does not turn on - bad connection
restart_4254,The Restart Project,NOR,English,Handheld entertainment device,Apple,iPod,????,Fixed,Restarters Oslo,2017-05-06,On button broken
restart_4255,The Restart Project,NOR,English,Misc,Raspberry Pi,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Moving sensor too sensitive
restart_4256,The Restart Project,NOR,English,Misc,Behringer,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Mixing table - missing sound in one chanel
restart_4257,The Restart Project,NOR,English,Lamp,Philips,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Alarm light watch - Does not light
restart_4258,The Restart Project,NOR,English,Hi-Fi separates,Audiovector,10 years,????,Repairable,Restarters Oslo,2017-05-06,summing
restart_4259,The Restart Project,NOR,English,Portable radio,Pinell,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Dab radio
restart_4260,The Restart Project,NOR,English,Headphones,Sennheiser,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Bad connection
restart_4261,The Restart Project,NOR,English,Headphones,Sennheiser,Unknown,????,Fixed,Restarters Oslo,2017-05-06,Broken jack
restart_4262,The Restart Project,NOR,English,Toy,Rema 1000,Unknown,????,End of life,Restarters Oslo,2017-05-06,
restart_4263,The Restart Project,NOR,English,TV and gaming-related accessories,DJI,Unknown,????,Repairable,Restarters Oslo,2017-05-06,Drone- Uknown problem
restart_4264,The Restart Project,NOR,English,Laptop,Acer,Unknown,????,Fixed,Restarters Oslo,2017-05-06,installed hard disk
restart_4265,The Restart Project,NOR,English,Headphones,Beyerdynamic,5 years,????,Fixed,Restarters Oslo,2017-05-06,Broken jack
restart_4267,The Restart Project,GBR,English,Laptop,Toshiba,Satellite c850,????,Fixed,Restart @ Archer Academy,2017-05-11,Broken screen
restart_4268,The Restart Project,GBR,English,Laptop,Toshiba,Satellite c850,????,Fixed,Restart @ Archer Academy,2017-05-11,Broken screen
restart_4269,The Restart Project,GBR,English,Laptop,Toshiba,Satellite c850,????,Fixed,Restart @ Archer Academy,2017-05-11,Broken screen
restart_4270,The Restart Project,GBR,English,Laptop,Toshiba,Satellite c50,????,Fixed,Restart @ Archer Academy,2017-05-11,Broken screen
restart_4271,The Restart Project,GBR,English,Laptop,Toshiba,Satellite c50,????,Fixed,Restart @ Archer Academy,2017-05-11,Broken screen
restart_4272,The Restart Project,GBR,English,Vacuum,Haier,Robot,????,Repairable,Restart HQ,2017-05-09,"The manufacturer told owner to ""check the sensors"". Checked and cleaned. Appears to be the ""bumper"" falling off and compromising the sensors"
restart_4273,The Restart Project,GBR,English,Laptop,Toshiba,Unknown,????,Repairable,Restart HQ,2017-05-09,Owner was not able to restore system from discs. BIOS/password problem. Advised to remove the cmos battery for >25min and reset
restart_4274,The Restart Project,GBR,English,Laptop,Acer,Unknown,????,Repairable,Restart HQ,2017-05-09,Power jack damaged. Needs replacing. Owner going to return
restart_4275,The Restart Project,GBR,English,Headphones,Sennheiser,Unknown,????,Fixed,Restart HQ,2017-05-09,Cable frayed where it meets the earpiece.
restart_4276,The Restart Project,GBR,English,Hi-Fi separates,Sansui,Unknown,????,Fixed,Restart HQ,2017-05-09,"CD player - ""Makes a bad noise"" - worked from the moment it was tested"
restart_4277,The Restart Project,GBR,English,Mobile,Samsung,S5,2014,Repairable,Restart HQ,2017-05-09,"Screen damage after drop. Tested by connecting to laptop, phone is ok just needs new screen"
restart_4278,The Restart Project,GBR,English,Hi-Fi separates,Toshiba,Unknown,????,Fixed,Restart HQ,2017-05-09,"VHS/DVD recorder - DVD fixed, we had no way of testing the VHS module"
restart_4279,The Restart Project,GBR,English,Portable radio,Pure,Evoke 1,????,Repairable,Restart HQ,2017-05-09,Intermittent fault with one of the buttons. Couldn't open it without breaking it
restart_4280,The Restart Project,GBR,English,Small kitchen item,Moulinex,Unknown,????,Fixed,Restart HQ,2017-05-09,"Grinder - Getting power, but not grinding/spinning. Simply needed a clean to ensure contact"
restart_4281,The Restart Project,GBR,English,Hair & Beauty item,Unknown,Unknown,????,End of life,Restart HQ,2017-05-09,Hairdryer is blowing but not heating. The coil appeared to be burned in multiple places
restart_4282,The Restart Project,GBR,English,Misc,Salter,Unknown,????,Fixed,Restart HQ,2017-05-09,"Batheoom scale - Only one year old. Needed to be cleaned, and used on a fully flat surface"
restart_4283,The Restart Project,GBR,English,Laptop,Samsung,Unknown,????,Fixed,Restart HQ,2017-05-09,"Notebook - Not booting with wifi, and running Windows XP. Installed Linux Mint"
restart_4284,The Restart Project,GBR,English,Hi-Fi separates,Steeplehouse,Unknown,????,Repairable,Restart HQ,2017-05-09,Turntable Explained to the owner about needles/cartridges
restart_4285,The Restart Project,GBR,English,Tablet,Samsung,Tab3,2013,Repairable,Restart HQ,2017-05-09,Screen is all green.
restart_4286,The Restart Project,GBR,English,Handheld entertainment device,Hitachi,Unknown,????,Repairable,Restart HQ,2017-05-09,M3P player
restart_4287,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Restart HQ,2017-04-13,Microphone - broken wire
restart_4288,The Restart Project,GBR,English,Laptop,Apple,Macbook,????,Fixed,Restart HQ,2017-04-13,Battery connector fault
restart_4289,The Restart Project,GBR,English,Vacuum,Henry,Unknown,????,Fixed,Restart HQ,2017-04-13,Does not turn on. Connector resoldered
